NAME,DESCRIPTION,CHECK DATE,AMOUNT
DELL MARKETING LP,"Copyrights, Royalties & Licens",07/18/2019,"$5,865.15"
DELL MARKETING LP,"Copyrights, Royalties & Licens",07/18/2019,$613.19
DELL MARKETING LP,Non-Inv Computer Peripherals,07/23/2019,$20.62
DEMCO INC,LRC Supplies,07/23/2019,$140.59
DENTAL CAREERS FOUNDATION,Instructional Service Contracts,07/30/2019,"$11,980.00"
DEPARTMENT OF STATE HEALTH SER,Memberships,07/03/2019,$32.00
DEPARTMENT OF STATE HEALTH SER,Memberships,07/03/2019,$64.00
DEPARTMENT OF STATE HEALTH SER,Miscellaneous Fees,07/30/2019,"$1,144.00"
DESHEA DESIGNS INC,Departmental Supplies,07/23/2019,$245.03
DESOTO ISD,Instructional Service Contracts,07/25/2019,"$31,000.00"
DESOTO MAC HAIK FORD LTD,Repairs-Vehicles,07/03/2019,$153.44
DESOTO MAC HAIK FORD LTD,Repairs-Vehicles,07/03/2019,"$1,268.97"
DESOTO MAC HAIK FORD LTD,Repairs-Vehicles,07/03/2019,"$1,669.18"
DESOTO MAC HAIK FORD LTD,Repairs-Vehicles,07/09/2019,$590.25
DESOTO MAC HAIK FORD LTD,Repairs-Vehicles,07/23/2019,$25.50
DESOTO MAC HAIK FORD LTD,Repairs-Vehicles,07/23/2019,$25.50
DESOTO MAC HAIK FORD LTD,Repairs-Vehicles,07/30/2019,"$6,396.26"
DEUSTER COMPANY,Departmental Supplies,07/25/2019,$500.21
DEUSTER COMPANY,Departmental Supplies,07/30/2019,$773.03
DFW CONSULTING GROUP,Architects & Engineers,07/30/2019,"$3,243.72"
DFW INTL AIRPORT BOARD,Other Contracted Svces/Labor,07/23/2019,$889.46
DFW INTL AIRPORT BOARD,Other Contracted Svces/Labor,07/23/2019,$329.70
DFW INTL AIRPORT BOARD,Rental/Lease-Building,07/23/2019,"$3,043.67"
"DIGITELLIGENT, INC.",Classroom Supplies,07/11/2019,$418.00
DIRECTV,Miscellaneous Fees,07/11/2019,$40.99
DIRECTV,Miscellaneous Fees,07/23/2019,$86.23
DISH NETWORK,Service Contracts,07/18/2019,$143.45
DISH NETWORK,Other Contracted Svces/Labor,07/18/2019,$117.58
DIVERGENCE ACADEMY,Instructional Service Contracts,07/09/2019,"$8,900.00"
DIVERSE ISSUES IN HIGHER EDUCA,Advertising,07/18/2019,"$2,675.00"
DIVERSIFIED BUSINESS COMMUNICA,Prepaid Expenditures,07/25/2019,"$1,825.00"
DLS CO UTILITY & RECLAMATION D,Utilities-Water,07/23/2019,$113.25
DNP-PNJ CONSULTANTS LLC,Instructional Service Contracts,07/03/2019,"$2,240.00"
DNP-PNJ CONSULTANTS LLC,Instructional Service Contracts,07/25/2019,"$2,240.00"
DOLPHIN DEBIT ACCESS LLC,Bank Service Charge,07/09/2019,"$3,500.00"
DOMINO'S PIZZA,Clubs,07/03/2019,$196.74
DON CAMERON & ASSOCIATES LLC,Special Travel,07/30/2019,"$1,000.00"
DORMAKABA USA INC,Repairs-Buildings,07/23/2019,"$1,220.00"
DOWDEN ASSOCIATES INC,Consultant,07/12/2019,"$7,500.00"
DOWNTOWN DALLAS INC,Prepaid Expenditures,07/03/2019,"$2,500.00"
DR DELPHINIUM DESIGNS & EVENTS,Clubs,07/16/2019,$86.55
DR DELPHINIUM DESIGNS & EVENTS,Clubs,07/16/2019,$259.74
DSS/FIRE INC,Service Contracts,07/23/2019,$90.00
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$466.02
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$466.02
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$488.21
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$488.21
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$316.63
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$316.63
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$488.21
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$228.95
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$488.21
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$488.21
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$488.21
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$488.21
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$488.21
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$24.00
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$24.00
DUNBAR ARMORED INC,Other Contracted Svces/Labor,07/11/2019,$24.00
DURHAM SCHOOL SERVICES LP,Field Trips,07/25/2019,$787.50
DWIGHT AND DON'S AUTO CAR INC,Repairs-Vehicles,07/03/2019,$109.95
DWIGHT AND DON'S AUTO CAR INC,Repairs-Vehicles,07/03/2019,$492.00
DWIGHT AND DON'S AUTO CAR INC,Vehicle Operating Expense,07/11/2019,$166.00
DWIGHT AND DON'S AUTO CAR INC,Vehicle Operating Expense,07/11/2019,$37.98
DWIGHT AND DON'S AUTO CAR INC,Vehicle Operating Expense,07/11/2019,$643.10
DWIGHT AND DON'S AUTO CAR INC,Repairs-Vehicles,07/12/2019,$281.21
DWIGHT AND DON'S AUTO CAR INC,Vehicle Operating Expense,07/23/2019,$659.89
EACUBO,Prepaid Expenditures,07/23/2019,$875.00
EASYKEYS.COM INC,Maintenance Supplies,07/18/2019,$121.49
EBSCO SUBSCRIPTION SERVICES,Periodicals & Newspapers,07/03/2019,$157.99
ED BROWN DISTRIBUTORS,Repairs-Physical Plant Equipment,07/25/2019,$180.00
EDUCATION SERVICE CENTER REGIO,Seminar/Registration Fees,07/16/2019,$250.00
EDUCAUSE INC,Memberships,07/23/2019,"$13,551.50"
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$89.46
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$208.49
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$398.48
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,"$1,171.38"
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$211.19
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$292.50
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$94.56
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$285.35
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$175.24
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$28.34
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/03/2019,$233.00
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$24.22
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$137.06
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/03/2019,$26.10
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/09/2019,$202.20
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/09/2019,$17.04
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/09/2019,($94.56)
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/09/2019,$287.95
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/09/2019,$356.94
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/11/2019,$26.27
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/11/2019,$102.00
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/12/2019,"$6,316.20"
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/16/2019,$111.56
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/16/2019,$102.63
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/16/2019,$87.00
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/18/2019,"$2,190.02"
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/18/2019,$36.88
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/18/2019,"$1,186.23"
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/23/2019,"$7,931.76"
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/23/2019,$166.00
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/23/2019,$218.25
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/23/2019,"$4,593.60"
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/23/2019,($16.00)
ELLIOTT ELECTRIC SUPPLY INC,Light Bulbs & Tubes,07/25/2019,$572.44
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/30/2019,$476.25
ELLIOTT ELECTRIC SUPPLY INC,Electrical Supplies,07/30/2019,$126.89
ELSEVIER INC,Tests & Testing Services,07/25/2019,"$3,517.50"
ENTECH SALES & SERVICE INC,Service Contracts,07/12/2019,$445.00
ENTECH SALES & SERVICE INC,Service Contracts,07/12/2019,$526.71
ENTERPRISE FM TRUST,Vehicle Operating Expense,07/18/2019,$84.25
ENTERPRISE FM TRUST,Vehicle Operating Expense,07/18/2019,"$1,573.33"
ENTERPRISE FM TRUST,Vehicle Operating Expense,07/18/2019,"$1,032.76"
ENTERPRISE FM TRUST,Vehicle Operating Expense,07/18/2019,$584.66
ENTERPRISE FM TRUST,Vehicle Operating Expense,07/18/2019,$136.89
ENTERPRISE FM TRUST,Vehicle Operating Expense,07/18/2019,$73.52
ENVIROMATIC SYSTEMS OF FORT WO,Service Contracts,07/03/2019,$880.00
ENVIRONMENTAL LIGHTING SERVICE,Repairs-Buildings,07/23/2019,"$1,284.56"
ENVIRONMENTAL LIGHTING SERVICE,Repairs-Other,07/30/2019,"$4,447.98"
ENVIRONMENTAL SYSTEMS RESEARCH,"Copyrights, Royalties & Licens",07/23/2019,$250.00
EQUIPMENT DEPOT,Repairs-Classroom Equipment,07/18/2019,$143.21
EQUIPMENT DEPOT,Service Contracts,07/23/2019,$209.74
ETR ASSOCIATES INC,"Books, Booklets & Tapes",07/25/2019,$636.00
EVOQUA WATER TECHNOLOGIES,Service Contracts,07/11/2019,$134.96
EVOQUA WATER TECHNOLOGIES,Service Contracts,07/11/2019,$134.96
EVOQUA WATER TECHNOLOGIES,Service Contracts,07/11/2019,$134.96
EVOQUA WATER TECHNOLOGIES,Service Contracts,07/11/2019,$134.96
EVOQUA WATER TECHNOLOGIES,Service Contracts,07/11/2019,$134.96
EVOQUA WATER TECHNOLOGIES,Service Contracts,07/11/2019,$134.96
EVOQUA WATER TECHNOLOGIES,Service Contracts,07/11/2019,$134.96
EVOQUA WATER TECHNOLOGIES,Service Contracts,07/11/2019,$440.34
"EWING IRRIGATION PRODUCTS, INC",Maintenance Supplies,07/30/2019,$105.37
EXAMSOFT WORLDWIDE INC,Tests & Testing Services,07/11/2019,"$3,000.00"
EXCELENCIA IN EDUCATION,Prepaid Expenditures,07/16/2019,$379.00
EXPRESS BOOKSELLERS,"Books, Booklets & Tapes",07/30/2019,$96.00
EXXONMOBIL,Vehicle Operating Expense,07/18/2019,$61.00
FACE FOUNDATION,Clearing,07/16/2019,"$6,000.00"
FACILITY INTERIORS INC,Non-Inv Furniture,07/03/2019,"$20,762.77"
FACILITY INTERIORS INC,Non-Inv Furniture,07/03/2019,"$15,573.20"
FACILITY INTERIORS INC,Non-Inv Furniture,07/03/2019,"$1,345.90"
FACILITY INTERIORS INC,Non-Inv Furniture,07/03/2019,$890.52
FACILITY INTERIORS INC,Non-Inv Furniture,07/09/2019,"$68,829.50"
FACILITY INTERIORS INC,Non-Inv Furniture,07/11/2019,$593.98
FACILITY INTERIORS INC,Non-Inv Furniture,07/11/2019,"$41,038.20"
FACILITY INTERIORS INC,Non-Inv Furniture,07/11/2019,"$3,874.54"
FACILITY INTERIORS INC,Furniture-Modular,07/18/2019,"$10,824.72"
FACILITY INTERIORS INC,Furniture-Modular,07/18/2019,$762.76
FACILITY INTERIORS INC,Non-Inv Furniture,07/23/2019,"$7,251.20"
FACILITY INTERIORS INC,Non-Inv Furniture,07/23/2019,$759.14
FACILITY INTERIORS INC,Non-Inv Furniture,07/25/2019,"$1,050.70"
FACILITY INTERIORS INC,Non-Inv Furniture,07/30/2019,$743.46
FAIRWAY SUPPLY INC,Repairs-Other,07/03/2019,$296.40
FAIRWAY SUPPLY INC,Repairs-Other,07/16/2019,$230.00
FAIRWAY SUPPLY INC,Repairs-Other,07/16/2019,$67.50
FAIRWAY SUPPLY INC,Repairs-Other,07/16/2019,$148.20
FAIRWAY SUPPLY INC,Repairs-Buildings,07/23/2019,"$1,299.45"
FAIRWAY SUPPLY INC,Repairs-Buildings,07/23/2019,$455.00
FARMERS BROS CO,Rental/Lease-Furn. & Equip.,07/25/2019,$164.00
FASTSIGNS,Departmental Supplies,07/23/2019,$78.75
FASTSIGNS,Other Contracted Svces/Labor,07/30/2019,$542.50
FEDERAL EXPRESS CORP,Postage & Freight,07/03/2019,$61.26
FEDERAL EXPRESS CORP,Postage & Freight,07/03/2019,$28.19
FEDERAL EXPRESS CORP,Postage & Freight,07/03/2019,$15.05
FEDERAL EXPRESS CORP,Postage & Freight,07/12/2019,$26.22
FEDERAL EXPRESS CORP,Postage & Freight,07/18/2019,$193.43
FEDERAL EXPRESS CORP,Postage & Freight,07/23/2019,$42.17
FEEL DA FLOW PRODUCTIONS,Other Contracted Svces/Labor,07/11/2019,$40.00
FIDELITY INVESTMENTS INST'L OP,Payroll Deductions,07/30/2019,"$1,118.50"
FIDELITY INVESTMENTS INST'L OP,Payroll Deductions,07/30/2019,"$7,950.00"
FIDELITY INVESTMENTS INST'L OP,Payroll Deductions,07/30/2019,"$69,247.22"
FIDELITY INVESTMENTS INST'L OP,Payroll Deductions,07/30/2019,"$134,685.64"
FIRESTONE COMPLETE AUTO CARE,Repairs-Vehicles,07/09/2019,$86.48
FIRESTONE COMPLETE AUTO CARE,Vehicle Operating Expense,07/25/2019,$51.48
FIRESTONE COMPLETE AUTO CARE,Vehicle Operating Expense,07/25/2019,$25.50
FIRESTONE COMPLETE AUTO CARE,Vehicle Operating Expense,07/25/2019,$25.50
FIRST INVESTORS CORPORATION,Payroll Deductions,07/30/2019,"$1,825.00"
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/09/2019,$75.58
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/09/2019,$43.48
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/09/2019,$66.80
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/09/2019,$205.68
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/16/2019,($39.00)
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/16/2019,$314.58
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/16/2019,($22.00)
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/16/2019,($23.96)
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/16/2019,$173.66
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/16/2019,$55.06
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/16/2019,$148.83
FISHER SCIENTIFIC COMPANY LLC,Non-Inv Equipment,07/23/2019,$606.30
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/25/2019,$77.29
FISHER SCIENTIFIC COMPANY LLC,Classroom Supplies,07/30/2019,$68.87
FISHER SCIENTIFIC COMPANY LLC,Non-Inv Equipment,07/30/2019,$174.20
"FIT FIRST TECHNOLOGIES US, INC",Cloud Based Services,07/11/2019,"$95,000.00"
FLASHBAY INC,Departmental Supplies,07/12/2019,"$3,087.00"
FLINN SCIENTIFIC INC,Classroom Supplies,07/03/2019,$463.89
FLINN SCIENTIFIC INC,Classroom Supplies,07/03/2019,$152.46
FLINN SCIENTIFIC INC,Classroom Supplies,07/18/2019,$71.73
FLINN SCIENTIFIC INC,Classroom Supplies,07/23/2019,$340.34
FLINN SCIENTIFIC INC,Classroom Supplies,07/25/2019,$107.87
FLINN SCIENTIFIC INC,Classroom Supplies,07/30/2019,$557.31
FLINN SCIENTIFIC INC,Classroom Supplies,07/30/2019,$574.35
FLINN SCIENTIFIC INC,Classroom Supplies,07/30/2019,$743.59
FOLLETT HIGHER EDUCATION GROUP,Miscellaneous,07/03/2019,$25.00
FOLLETT HIGHER EDUCATION GROUP,"Books, Booklets & Tapes",07/11/2019,"$2,100.00"
FOLLETT HIGHER EDUCATION GROUP,"Books, Booklets & Tapes",07/11/2019,"$1,197.85"
FOLLETT HIGHER EDUCATION GROUP,"Books, Booklets & Tapes",07/12/2019,"$1,189.54"
FOLLETT HIGHER EDUCATION GROUP,"Books, Booklets & Tapes",07/12/2019,$232.10
FOLLETT HIGHER EDUCATION GROUP,"Books, Booklets & Tapes",07/12/2019,$84.00
FOLLETT HIGHER EDUCATION GROUP,Grant Participant Supplies,07/16/2019,"$1,755.51"
FOLLETT HIGHER EDUCATION GROUP,"Books, Booklets & Tapes",07/16/2019,"$9,933.00"
FOLLETT HIGHER EDUCATION GROUP,"Books, Booklets & Tapes",07/18/2019,$961.88
FOLLETT HIGHER EDUCATION GROUP,Clearing,07/18/2019,"$1,764.65"
FOLLETT HIGHER EDUCATION GROUP,Classroom Supplies,07/18/2019,$847.65
FOLLETT HIGHER EDUCATION GROUP,"Books, Booklets & Tapes",07/23/2019,$768.00
FOLLETT HIGHER EDUCATION GROUP,Office Supplies,07/23/2019,$19.98
FOLLETT HIGHER EDUCATION GROUP,Office Supplies,07/23/2019,$140.00
FOLLETT HIGHER EDUCATION GROUP,Office Supplies,07/23/2019,$961.90
FORESTRY SUPPLIERS INC,Non-Inv Equipment,07/18/2019,$407.51
"FOSTER, DAVID L",Cloud Based Services,07/11/2019,$995.00
FRANKLIN TEMPLETON BANK & TRUS,Payroll Deductions,07/30/2019,"$5,583.33"
FRED PRYOR SEMINARS/CAREERTRAC,Seminar/Registration Fees,07/12/2019,"$2,995.00"
FRENCH-AMERICAN CHAMBER OF COM,Seminar/Registration Fees,07/18/2019,$170.00
FRONTIER COMMUNICATIONS,Telephone-Local Service,07/03/2019,$162.38
FRONTIER COMMUNICATIONS,Telephone-Local Service,07/03/2019,$930.10
FRONTIER COMMUNICATIONS,Telephone-Local Service,07/11/2019,$143.09
FRONTIER COMMUNICATIONS,Telephone-Local Service,07/11/2019,$682.55
FRONTIER COMMUNICATIONS,Telephone-Local Service,07/12/2019,$808.23
FRONTIER COMMUNICATIONS,Telephone-Local Service,07/18/2019,$739.31
FRONTIER COMMUNICATIONS,Telephone-Local Service,07/25/2019,$680.21
FUJI PHOTO FILM USA INC,Repairs-Other,07/03/2019,"$2,100.00"
FULBRIGHT ASSOCIATION,Prepaid Expenditures,07/23/2019,$375.00
FULBRIGHT ASSOCIATION,Memberships,07/30/2019,$500.00
G.L. SEAMAN & CO,Furniture-Modular,07/09/2019,"$1,602.17"
GALIC DISBURSING CO,Payroll Deductions,07/30/2019,"$7,169.00"
GALIC DISBURSING CO,Payroll Deductions,07/30/2019,"$18,079.73"
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/03/2019,$7.00
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/03/2019,$200.75
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/03/2019,$281.28
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/03/2019,$296.48
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/09/2019,$59.99
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/11/2019,$247.65
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/11/2019,$274.94
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/16/2019,$563.96
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/16/2019,$360.00
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/16/2019,$133.20
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/16/2019,$5.98
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/16/2019,$126.32
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/18/2019,$165.10
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/23/2019,$75.15
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/23/2019,($10.95)
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/23/2019,$93.76
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/23/2019,$178.64
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/23/2019,$103.86
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/23/2019,$157.66
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/23/2019,$180.53
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/23/2019,$233.19
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$23.98
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$82.55
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$109.00
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$214.28
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$54.47
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$88.20
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,($56.98)
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$36.90
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$63.90
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$63.90
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$63.90
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$19.95
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$243.88
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$10.00
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,"$1,059.88"
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,"$1,093.27"
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,"$1,808.19"
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$70.00
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$805.00
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$42.11
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$42.11
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,"$1,125.99"
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/25/2019,$63.90
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/30/2019,$779.95
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/30/2019,"$1,033.00"
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/30/2019,$238.50
GALLS LLC DBA RED THE UNIFORM,Departmental Supplies,07/30/2019,($32.00)
GALLUP INC,"Books, Booklets & Tapes",07/11/2019,$125.00
GALLUP INC,"Books, Booklets & Tapes",07/11/2019,$99.95
GALLUP INC,Cloud Based Services,07/11/2019,$419.65
GALLUP INC,Cloud Based Services,07/11/2019,$100.00
GALLUP INC,"Books, Booklets & Tapes",07/30/2019,$19.99
GALLUP INC,"Books, Booklets & Tapes",07/30/2019,$317.35
GALLUP INC,"Books, Booklets & Tapes",07/30/2019,$125.00
GAME TIME TRANSPORTATION LLC,Field Trips,07/16/2019,$790.00
GAME TIME TRANSPORTATION LLC,Field Trips,07/25/2019,$790.00
GARCIA LAND DATA INC,Construction Management,07/11/2019,"$4,777.50"
GARLAND CHAMBER OF COMMERCE,Seminar/Registration Fees,07/09/2019,$30.00
GARLAND CHAMBER OF COMMERCE,Seminar/Registration Fees,07/16/2019,$850.00
GARLAND CHAMBER OF COMMERCE,Prepaid Expenditures,07/25/2019,$850.00
GARLAND INDEPENDENT SCHOOL DIS,Instructional Service Contracts,07/25/2019,"$19,000.00"
GARLAND STEEL INC,Classroom Supplies,07/23/2019,$837.90
GARLAND STEEL INC,Classroom Supplies,07/30/2019,$596.40
GARNET DYNAMICS INC,Repairs-Buildings,07/12/2019,"$4,030.00"
GARNET DYNAMICS INC,Repairs-Physical Plant Equipment,07/16/2019,"$29,790.00"
GARNET DYNAMICS INC,Service Contracts,07/23/2019,$327.50
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/03/2019,$564.65
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/03/2019,$24.00
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/09/2019,$6.66
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/09/2019,$289.30
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/11/2019,$6.66
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$82.80
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$137.50
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,"($1,063.10)"
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$358.88
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$36.50
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$470.69
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,($672.12)
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,($31.59)
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$83.76
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$37.83
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$255.39
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$264.14
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/23/2019,$41.26
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/30/2019,$333.50
GAS AND SUPPLY NORTH TEXAS LLC,Classroom Supplies,07/30/2019,$209.99
GASCO,Classroom Supplies,07/09/2019,$22.24
GASCO,Classroom Supplies,07/09/2019,$60.00
GASCO,Classroom Supplies,07/25/2019,$22.04
GASCO,Classroom Supplies,07/25/2019,$58.58
GAUMARD SCIENTIFIC CO INC,Equip.-Instructional,07/30/2019,"$61,835.00"
GEMINI STAGE LIGHTING & EQUIP,Repairs-Classroom Equipment,07/18/2019,$277.50
GEMINI STAGE LIGHTING & EQUIP,Repairs-Classroom Equipment,07/25/2019,$75.00
GEMINI STAGE LIGHTING & EQUIP,Repairs-Classroom Equipment,07/25/2019,$396.50
GENERAL DATATECH LP,Minor Equipment,07/03/2019,"$5,754.00"
GENERAL DATATECH LP,Info. Tech.-Maintenance & Repair,07/03/2019,"$4,596.37"
GENERAL DATATECH LP,Non-Inv Equipment,07/23/2019,"$93,437.08"
GENERAL DATATECH LP,Info. Tech.-Maintenance & Repair,07/25/2019,"$7,701.44"
GENERAL DATATECH LP,"Copyrights, Royalties & Licens",07/30/2019,"$17,178.70"
